orgnr,company_id,company_name,company_type,homepage,email,phone,address,segment_names,nace_codes,foundation_year,employees_latest,accounts_last_year,created_at,updated_at
5569271082,5569271082,Älvsbryggan AB,AB,,,,"{""addressLine"": ""Kajen 10"", ""postPlace"": ""Umeå"", ""postCode"": null, ""city"": ""Umeå"", ""county"": null, ""country"": ""Sweden""}","[""Restauranger""]","[""56100 Restaurangverksamhet""]",2013,30,,2025-11-07T09:37:21.317799,2025-11-07T09:37:21.317800
5564495033,5564495033,Älvdalsfrakt AB,AB,,,,"{""addressLine"": ""Näsvägen 66"", ""postPlace"": ""Älvdalen"", ""postCode"": null, ""city"": ""Älvdalen"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Transportförmedling"",""Åkerier"",""Entreprenörer""]","[""43120 Mark- och grundarbeten"",""49410 Vägtransport, godstrafik""]",1992,21,,2025-11-07T09:37:21.317801,2025-11-07T09:37:21.317802
5567941561,5567941561,Älvdalen Vatten och Avfall AB,AB,,,,"{""addressLine"": ""Parkgatan 4"", ""postPlace"": ""Mora"", ""postCode"": null, ""city"": ""Mora"", ""county"": null, ""country"": ""Sweden""}","[""VVS-arbeten, material och produkter"",""Avfallshantering""]","[""36002 Ytvattenförsörjning"",""38220 Behandling och bortskaffande av farligt avfall""]",2009,,,2025-11-07T09:37:21.317804,2025-11-07T09:37:21.317805
5562922889,5562922889,Älta Transportservice Aktiebolag,AB,,,,"{""addressLine"": ""Slipstensvägen 18"", ""postPlace"": ""Skogås"", ""postCode"": null, ""city"": ""Skogås"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",1987,42,,2025-11-07T09:37:21.317806,2025-11-07T09:37:21.317806
5565862058,5565862058,Älmhults Gjuteri AB,AB,,,,"{""addressLine"": ""Stallgatan 2"", ""postPlace"": ""Älmhult"", ""postCode"": null, ""city"": ""Älmhult"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metaller, legeringar - Produktion"",""Metallurgisk industri"",""Producenter""]","[""25999 Diverse övrig metallvarutillverkning"",""25620 Metallegoarbeten""]",2000,29,,2025-11-07T09:37:21.317807,2025-11-07T09:37:21.317808
5565229936,5565229936,Älmestad Tak AB,AB,,,,"{""addressLine"": ""Östergårdsgatan 18 b"", ""postPlace"": ""Herrljunga"", ""postCode"": null, ""city"": ""Herrljunga"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43912 Takarbeten av andra material än plåt"",""43330 Golv- och väggbeläggningsarbeten""]",1995,14,,2025-11-07T09:37:21.317809,2025-11-07T09:37:21.317810
5566357496,5566357496,Älmby Väst AB,AB,,,,"{""addressLine"": ""Sagsjövägen 1 b"", ""postPlace"": ""Kållered"", ""postCode"": null, ""city"": ""Kållered"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2002,17,,2025-11-07T09:37:21.317811,2025-11-07T09:37:21.317811
5565434056,5565434056,zeb.consulting AB,AB,,,,"{""addressLine"": ""Biblioteksg. 11"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Affärssystem"",""Försäkringar"",""Managementkonsulter"",""Organisationskonsulter""]","[""66290 Andra stödtjänster till försäkring och pensionsfondsverksamhet""]",1997,20,,2025-11-07T09:37:21.317812,2025-11-07T09:37:21.317813
5567710099,5567710099,xperitus AB,AB,,,,"{""addressLine"": ""Kompanigatan 1 3tr"", ""postPlace"": ""Jönköping"", ""postCode"": null, ""city"": ""Jönköping"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2008,32,,2025-11-07T09:37:21.317814,2025-11-07T09:37:21.317815
5591335046,5591335046,wdvida AB,AB,,,,"{""addressLine"": ""Rusthållarvägen 15"", ""postPlace"": ""Uppsala"", ""postCode"": null, ""city"": ""Uppsala"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer"",""Företagsutveckling""]","[""42220 Anläggningsarbeten för el och telekommunikation"",""70220 Konsultverksamhet avseende företags organisation""]",2017,30,,2025-11-07T09:37:21.317817,2025-11-07T09:37:21.317818
5565875514,5565875514,vroom Stockholm AB,AB,,,,"{""addressLine"": ""Sicklastråket 3"", ""postPlace"": ""Nacka"", ""postCode"": null, ""city"": ""Nacka"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2000,23,,2025-11-07T09:37:21.317820,2025-11-07T09:37:21.317821
5566305487,5566305487,von Euler & Partners AB,AB,,,,"{""addressLine"": ""Cardellgatan 1"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster""]","[""66190 Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet""]",2002,13,,2025-11-07T09:37:21.317822,2025-11-07T09:37:21.317822
5565024212,5565024212,vet in nordic AB,AB,,,,"{""addressLine"": ""Luleå Science Park Aurorum 2"", ""postPlace"": ""Luleå"", ""postCode"": null, ""city"": ""Luleå"", ""county"": null, ""country"": ""Sweden""}","[""Veterinärer""]","[""75000 Veterinärverksamhet""]",1994,,,2025-11-07T09:37:21.317824,2025-11-07T09:37:21.317825
5565890851,5565890851,u-blox Malmö Aktiebolag,AB,,,,"{""addressLine"": ""Östra Varvsgatan 4"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter"",""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering"",""62020 Datakonsultverksamhet""]",2000,59,,2025-11-07T09:37:21.317826,2025-11-07T09:37:21.317827
5567389167,5567389167,twoday Sverige AB,AB,,,,"{""addressLine"": ""Kungsportsavenyen 1"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Datacenters"",""Forskning"",""Internet - Konsulter, operatörer"",""Facklig, vetenskaplig och teknisk verksamhet""]","[""62030 Datordrifttjänster"",""72190 Annan naturvetenskaplig och teknisk forskning och utveckling"",""62010 Dataprogrammering""]",2007,39,,2025-11-07T09:37:21.317828,2025-11-07T09:37:21.317828
5565467122,5565467122,spinit AB,AB,,,,"{""addressLine"": ""Datavägen 2"", ""postPlace"": ""Askim"", ""postCode"": null, ""city"": ""Askim"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter"",""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering"",""62020 Datakonsultverksamhet""]",1997,45,,2025-11-07T09:37:21.317833,2025-11-07T09:37:21.317834
5565929808,5565929808,relEye Aktiebolag,AB,,,,"{""addressLine"": ""Kungsgatan 44"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering""]",2000,46,,2025-11-07T09:37:21.317835,2025-11-07T09:37:21.317835
5569720484,5569720484,re-new AB,AB,,,,"{""addressLine"": ""Singelgatan 8"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43221 Värme- och sanitetsarbeten""]",2014,37,,2025-11-07T09:37:21.317836,2025-11-07T09:37:21.317837
5567154207,5567154207,ppm Industrial AB,AB,,,,"{""addressLine"": ""Importgatan 7"", ""postPlace"": ""Hisings Backa"", ""postCode"": null, ""city"": ""Hisings Backa"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Teknikkonsulter""]","[""71122 Teknisk konsultverksamhet inom industriteknik""]",2006,28,,2025-11-07T09:37:21.317838,2025-11-07T09:37:21.317839
5568545106,5568545106,pour-tech AB,AB,,,,"{""addressLine"": ""Industrivägen 43"", ""postPlace"": ""Sävedalen"", ""postCode"": null, ""city"": ""Sävedalen"", ""county"": null, ""country"": ""Sweden""}","[""Maskinförnödenheter"",""Maskinförnödenheter - tillverkning"",""Producenter""]","[""28410 Tillverkning av verktygsmaskiner för metallbearbetning""]",2011,17,,2025-11-07T09:37:21.317839,2025-11-07T09:37:21.317840
5568475502,5568475502,ped doc AB,AB,,,,"{""addressLine"": ""Arenavägen 27 Plan 6"", ""postPlace"": ""Johanneshov"", ""postCode"": null, ""city"": ""Johanneshov"", ""county"": null, ""country"": ""Sweden""}","[""Hälsotjänster""]","[""86212 Annan allmän öppen hälso- och sjukvård, ej primärvård""]",2011,32,,2025-11-07T09:37:21.317841,2025-11-07T09:37:21.317842
5568062367,5568062367,obmgruppen AB,AB,,,,"{""addressLine"": ""Generatorgatan 12"", ""postPlace"": ""Arlandastad"", ""postCode"": null, ""city"": ""Arlandastad"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster"",""Holdingbolag""]","[""64202 Holdingverksamhet i icke-finansiella koncerner""]",2010,5,,2025-11-07T09:37:21.317843,2025-11-07T09:37:21.317844
5566053327,5566053327,nds Nordic Drilling System AB,AB,,,,"{""addressLine"": ""Kungsladuvägen 10"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2001,12,,2025-11-07T09:37:21.317845,2025-11-07T09:37:21.317845
5590195946,5590195946,navAero Avionics AB,AB,,,,"{""addressLine"": ""Förrådsgatan 4"", ""postPlace"": ""Sundsvall"", ""postCode"": null, ""city"": ""Sundsvall"", ""county"": null, ""country"": ""Sweden""}","[""Elektronik - Legotillverkning"",""Elektronik - Produktionsutrustningar"",""Producenter""]","[""26510 Tillverkning av instrument och apparater för mätning, provning och navigering""]",2015,31,,2025-11-07T09:37:21.317847,2025-11-07T09:37:21.317847
5592308216,5592308216,nLogic Sweden AB,AB,,,,"{""addressLine"": ""Frösundaviks Allé 15"", ""postPlace"": ""Solna"", ""postCode"": null, ""city"": ""Solna"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2019,13,,2025-11-07T09:37:21.317848,2025-11-07T09:37:21.317849
5590063920,5590063920,minut AB,AB,,,,"{""addressLine"": ""Baltzarsgatan 23"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Forskning"",""Facklig, vetenskaplig och teknisk verksamhet""]","[""72190 Annan naturvetenskaplig och teknisk forskning och utveckling""]",2015,31,,2025-11-07T09:37:21.317850,2025-11-07T09:37:21.317851
5590515879,5590515879,m for solutions syd AB,AB,,,,"{""addressLine"": ""Kalendegatan 25"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Teknikkonsulter""]","[""71122 Teknisk konsultverksamhet inom industriteknik""]",2016,73,,2025-11-07T09:37:21.317858,2025-11-07T09:37:21.317859
5567114623,5567114623,link22 AB,AB,,,,"{""addressLine"": ""Teknikringen 8 1tr"", ""postPlace"": ""Linköping"", ""postCode"": null, ""city"": ""Linköping"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2006,27,,2025-11-07T09:37:21.317861,2025-11-07T09:37:21.317862
5565750014,5565750014,isMobile AB,AB,,,,"{""addressLine"": ""Sandviksgatan 81"", ""postPlace"": ""Luleå"", ""postCode"": null, ""city"": ""Luleå"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",1999,42,,2025-11-07T09:37:21.317865,2025-11-07T09:37:21.317866
5590685433,5590685433,iZettle Capital AB,AB,,,,"{""addressLine"": ""Regeringsgatan 65"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster""]","[""64999 Diverse övrig finansförmedling""]",2016,,,2025-11-07T09:37:21.317867,2025-11-07T09:37:21.317867
5565764544,5565764544,iCore Solutions AB,AB,,,,"{""addressLine"": ""Johan På Gårdas Gata 5 a"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",1999,50,,2025-11-07T09:37:21.317870,2025-11-07T09:37:21.317871
5591935977,5591935977,hummel Sweden AB,AB,,,,"{""addressLine"": ""Datavägen 8 c"", ""postPlace"": ""Askim"", ""postCode"": null, ""city"": ""Askim"", ""county"": null, ""country"": ""Sweden""}","[""Postorder/e-handel"",""Läder, skor, inredning, reseeffekter och textilier""]","[""47912 Postorderhandel och detaljhandel på Internet med beklädnadsvaror""]",2019,5,,2025-11-07T09:37:21.317872,2025-11-07T09:37:21.317873
5590655642,5590655642,gotain AB,AB,,,,"{""addressLine"": ""Birger Jarlsgatan 68"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Postorder/e-handel""]","[""47919 Postorderhandel och detaljhandel på Internet med övriga varor""]",2016,15,,2025-11-07T09:37:21.317875,2025-11-07T09:37:21.317876
5565685277,5565685277,evolvit Solutions AB,AB,,,,"{""addressLine"": ""Gesällgatan 1"", ""postPlace"": ""Skövde"", ""postCode"": null, ""city"": ""Skövde"", ""county"": null, ""country"": ""Sweden""}","[""Datacenters"",""Datakonsulter"",""Konsulter"",""Internet - Konsulter, operatörer"",""IT - övrigt""]","[""62010 Dataprogrammering"",""62020 Datakonsultverksamhet"",""62030 Datordrifttjänster"",""63110 Databehandling, hosting o.d."",""62090 Andra IT- och datatjänster""]",1999,33,,2025-11-07T09:37:21.317877,2025-11-07T09:37:21.317877
5590565734,5590565734,erelko AB,AB,,,,"{""addressLine"": ""Garnisonsgatan 25 a"", ""postPlace"": ""Helsingborg"", ""postCode"": null, ""city"": ""Helsingborg"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Miljöteknik"",""Teknikkonsulter""]","[""71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik""]",2016,42,,2025-11-07T09:37:21.317878,2025-11-07T09:37:21.317879
5566471727,5566471727,engcon AB,AB,,,,"{""addressLine"": ""Vilohemsgatan 1"", ""postPlace"": ""Strömsund"", ""postCode"": null, ""city"": ""Strömsund"", ""county"": null, ""country"": ""Sweden""}","[""Kontorstjänster""]","[""70100 Verksamheter som utövas av huvudkontor""]",2003,7,,2025-11-07T09:37:21.317882,2025-11-07T09:37:21.317882
5590296025,5590296025,eMarine Engineering Nordic AB,AB,,,,"{""addressLine"": ""Hammarby Allé 33"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Miljöteknik"",""Teknikkonsulter""]","[""71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik""]",2015,4,,2025-11-07T09:37:21.317886,2025-11-07T09:37:21.317887
5568411390,5568411390,e3control AB,AB,,,,"{""addressLine"": ""Västbergavägen 26 7tr"", ""postPlace"": ""Hägersten"", ""postCode"": null, ""city"": ""Hägersten"", ""county"": null, ""country"": ""Sweden""}","[""Elektronik - Legotillverkning"",""Elmateriel"",""Elektrisk installationsmaterial - tillverkning"",""Producenter""]","[""27120 Tillverkning av eldistributions- och elkontrollapparater""]",2011,40,,2025-11-07T09:37:21.317888,2025-11-07T09:37:21.317889
5591595730,5591595730,debricked AB,AB,,,,"{""addressLine"": ""Karlavägen 108"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering""]",2018,25,,2025-11-07T09:37:21.317893,2025-11-07T09:37:21.317894
5594082637,5594082637,d-fine AB,AB,,,,"{""addressLine"": ""Kungsgatan 9"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2022,15,,2025-11-07T09:37:21.317904,2025-11-07T09:37:21.317904
5561038570,5561038570,byggwalle AB,AB,,,,"{""addressLine"": ""Bastborregatan 7"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",1966,16,,2025-11-07T09:37:21.317906,2025-11-07T09:37:21.317906
5565657599,5565657599,ba.ks & co aktiebolag,AB,,,,"{""addressLine"": ""Tingsvägen 3"", ""postPlace"": ""Tranås"", ""postCode"": null, ""city"": ""Tranås"", ""county"": null, ""country"": ""Sweden""}","[""Revision""]","[""69202 Revision""]",1999,55,,2025-11-07T09:37:21.317909,2025-11-07T09:37:21.317910
5568907157,5568907157,axenon AB,AB,,,,"{""addressLine"": ""Tulegatan 13"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2012,35,,2025-11-07T09:37:21.317911,2025-11-07T09:37:21.317912
5591471569,5591471569,atNorth Holding AB,AB,,,,"{""addressLine"": ""Esbogatan 4"", ""postPlace"": ""Kista"", ""postCode"": null, ""city"": ""Kista"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster"",""Holdingbolag""]","[""64202 Holdingverksamhet i icke-finansiella koncerner""]",2018,,,2025-11-07T09:37:21.317913,2025-11-07T09:37:21.317913
5566297866,5566297866,atNorth HPC AB,AB,,,,"{""addressLine"": null, ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2002,,,2025-11-07T09:37:21.317915,2025-11-07T09:37:21.317915
5567226013,5567226013,aochd Arkitektkontor AB,AB,,,,"{""addressLine"": ""Varvsgatan 41"", ""postPlace"": ""Luleå"", ""postCode"": null, ""city"": ""Luleå"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2007,36,,2025-11-07T09:37:21.317918,2025-11-07T09:37:21.317919
5567864102,5567864102,airteam Thorszelius AB,AB,,,,"{""addressLine"": ""Kungsängsvägen 17 a"", ""postPlace"": ""Uppsala"", ""postCode"": null, ""city"": ""Uppsala"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer"",""Byggmästare"",""Ventilation, luftbehandling""]","[""43222 Ventilationsarbeten"",""45201 Allmän service och reparation av motorfordon utom motorcyklar""]",2009,24,,2025-11-07T09:37:21.317921,2025-11-07T09:37:21.317922
5565522769,5565522769,airteam Luftkontroll i Örebro AB,AB,,,,"{""addressLine"": ""Argongatan 46"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Metaller, legeringar"",""Ventilation, luftbehandling"",""Metallurgisk industri""]","[""43222 Ventilationsarbeten"",""25620 Metallegoarbeten""]",1998,29,,2025-11-07T09:37:21.317923,2025-11-07T09:37:21.317924
5591312995,5591312995,addeno AB,AB,,,,"{""addressLine"": ""Kungsgatan 66 1 Tr"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2017,28,,2025-11-07T09:37:21.317925,2025-11-07T09:37:21.317926
